Concept,ID,Question,ChoiceNumber
a finch,855,a robin a seal,0
a finch,855,a robin a dolphin,0
a finch,855,a robin a whale,0
a finch,855,a chicken an eagle,0
a finch,855,a chicken an ostrich,0
a finch,855,a chicken a penguin,0
a finch,855,a chicken a salmon,0
a finch,855,a chicken a seal,0
a finch,855,a chicken a dolphin,0
a finch,855,a chicken a whale,0
a finch,855,an eagle an ostrich,0
a finch,855,an eagle a penguin,0
a finch,855,an eagle a salmon,0
a finch,855,an eagle a seal,1
a finch,855,an eagle a whale,1
a finch,855,an ostrich a penguin,1
a finch,855,an ostrich a salmon,0
a finch,855,an ostrich a seal,0
a finch,855,an ostrich a dolphin,0
a finch,855,an ostrich a whale,1
a finch,855,a penguin a salmon,0
a finch,855,a penguin a seal,0
a finch,855,a penguin a dolphin,0
a finch,855,a penguin a whale,0
a finch,855,a salmon a seal,0
a finch,855,a salmon a dolphin,0
a finch,855,a salmon a whale,0
a finch,855,a seal a dolphin,0
a finch,855,a seal a whale,0
a finch,855,a dolphin a whale,0
a seal,856,a finch a robin,0
a seal,856,a finch a chicken,0
a seal,856,a finch an eagle,1
a seal,856,a finch an ostrich,0
a seal,856,a finch a penguin,0
a seal,856,a finch a salmon,0
a seal,856,a finch a dolphin,0
a seal,856,a finch a whale,1
a seal,856,a robin a chicken,1
a seal,856,a robin an eagle,0
a seal,856,a robin an ostrich,1
a seal,856,a robin a penguin,0
a seal,856,a robin a salmon,0
a seal,856,a robin a dolphin,0
a seal,856,a robin a whale,0
a seal,856,a chicken an eagle,0
a seal,856,a chicken an ostrich,1
a seal,856,a chicken a penguin,0
a seal,856,a chicken a salmon,0
a seal,856,a chicken a dolphin,0
a seal,856,a chicken a whale,0
a seal,856,an eagle an ostrich,0
a seal,856,an eagle a penguin,0
a seal,856,an eagle a salmon,0
a seal,856,an eagle a dolphin,0
a seal,856,an eagle a whale,0
a seal,856,an ostrich a penguin,0
a seal,856,an ostrich a salmon,0
a seal,856,an ostrich a dolphin,0
a seal,856,an ostrich a whale,0
a seal,856,a penguin a salmon,0
a seal,856,a penguin a dolphin,0
a seal,856,a penguin a whale,0
a seal,856,a salmon a dolphin,1
a seal,856,a salmon a whale,0
a seal,856,a dolphin a whale,0
a penguin,857,a finch a robin,0
a penguin,857,a finch a chicken,0
a penguin,857,a finch an eagle,1
a penguin,857,a finch an ostrich,1
a penguin,857,a finch a salmon,1
a penguin,857,a finch a seal,0
a penguin,857,a finch a dolphin,1
a penguin,857,a robin a chicken,0
a penguin,857,a robin an eagle,0
a penguin,857,a robin an ostrich,0
a penguin,857,a robin a salmon,0
a penguin,857,a robin a seal,0
a penguin,857,a robin a dolphin,0
a penguin,857,a robin a whale,0
a penguin,857,a chicken an eagle,0
a penguin,857,a chicken an ostrich,0
a penguin,857,a chicken a salmon,0
a penguin,857,a chicken a seal,1
a penguin,857,a chicken a dolphin,0
a penguin,857,a chicken a whale,1
a penguin,857,an eagle an ostrich,0
a penguin,857,an eagle a salmon,0
a penguin,857,an eagle a seal,0
a penguin,857,an eagle a dolphin,1
a penguin,857,an eagle a whale,0
a penguin,857,an ostrich a salmon,0
a penguin,857,an ostrich a dolphin,0
a penguin,857,an ostrich a whale,0
a penguin,857,a salmon a seal,1
a penguin,857,a salmon a dolphin,0
a penguin,857,a salmon a whale,0
a penguin,857,a seal a dolphin,0
a penguin,857,a seal a whale,0
a penguin,857,a dolphin a whale,0
a chicken,858,a finch a robin,1
a chicken,858,a finch an eagle,0
a chicken,858,a finch an ostrich,0
a chicken,858,a finch a penguin,0
a chicken,858,a finch a salmon,0
a chicken,858,a finch a seal,0
a chicken,858,a finch a dolphin,0
a chicken,858,a finch a whale,0
a chicken,858,a robin an eagle,0
a chicken,858,a robin an ostrich,1
a chicken,858,a robin a penguin,0
a chicken,858,a robin a salmon,0
a chicken,858,a robin a seal,0
a chicken,858,a robin a dolphin,0
a chicken,858,a robin a whale,0
a chicken,858,an eagle an ostrich,0
a chicken,858,an eagle a penguin,0
a chicken,858,an eagle a salmon,0
a chicken,858,an eagle a seal,0
a chicken,858,an eagle a dolphin,0
a chicken,858,an eagle a whale,0
a chicken,858,an ostrich a penguin,1
a chicken,858,an ostrich a salmon,1
a chicken,858,an ostrich a seal,0
a chicken,858,an ostrich a dolphin,0
a chicken,858,an ostrich a whale,0
a chicken,858,a penguin a salmon,0
a chicken,858,a penguin a seal,0
a chicken,858,a penguin a dolphin,0
a chicken,858,a penguin a whale,0
a chicken,858,a salmon a seal,0
a chicken,858,a salmon a dolphin,0
a chicken,858,a salmon a whale,0
a chicken,858,a seal a dolphin,0
a chicken,858,a dolphin a whale,1
a dolphin,859,a finch a robin,0
a dolphin,859,a finch a chicken,0
a dolphin,859,a finch an eagle,1
a dolphin,859,a finch an ostrich,0
a dolphin,859,a finch a penguin,1
a dolphin,859,a finch a salmon,0
a dolphin,859,a finch a seal,1
a dolphin,859,a finch a whale,0
a dolphin,859,a robin a chicken,0
a dolphin,859,a robin an eagle,0
a dolphin,859,a robin an ostrich,0
a dolphin,859,a robin a penguin,0
a dolphin,859,a robin a salmon,0
a dolphin,859,a robin a seal,0
a dolphin,859,a robin a whale,0
a dolphin,859,a chicken an ostrich,0
a dolphin,859,a chicken a penguin,0
a dolphin,859,a chicken a salmon,0
a dolphin,859,a chicken a seal,0
a dolphin,859,a chicken a whale,0
a dolphin,859,an eagle an ostrich,0
a dolphin,859,an eagle a penguin,0
a dolphin,859,an eagle a salmon,0
a dolphin,859,an eagle a seal,1
a dolphin,859,an eagle a whale,1
a dolphin,859,an ostrich a penguin,0
a dolphin,859,an ostrich a salmon,1
a dolphin,859,an ostrich a seal,0
a dolphin,859,an ostrich a whale,1
a dolphin,859,a penguin a salmon,0
a dolphin,859,a penguin a seal,0
a dolphin,859,a penguin a whale,0
a dolphin,859,a salmon a seal,1
a dolphin,859,a salmon a whale,0
a dolphin,859,a seal a whale,0
a robin,860,a finch a chicken,0
a robin,860,a finch an eagle,0
a robin,860,a finch an ostrich,1
a robin,860,a finch a penguin,0
a robin,860,a finch a salmon,0
a robin,860,a finch a seal,0
a robin,860,a finch a dolphin,0
a robin,860,a chicken an eagle,0
a robin,860,a chicken an ostrich,0
a robin,860,a chicken a penguin,0
a robin,860,a chicken a salmon,0
a robin,860,a chicken a seal,0
a robin,860,a chicken a dolphin,0
a robin,860,a chicken a whale,0
a robin,860,an eagle an ostrich,0
a robin,860,an eagle a penguin,0
a robin,860,an eagle a salmon,0
a robin,860,an eagle a seal,0
a robin,860,an eagle a dolphin,0
a robin,860,an eagle a whale,0
a robin,860,an ostrich a penguin,0
a robin,860,an ostrich a salmon,0
a robin,860,an ostrich a seal,0
a robin,860,an ostrich a whale,0
a robin,860,a penguin a salmon,0
a robin,860,a penguin a seal,0
a robin,860,a penguin a dolphin,0
a robin,860,a penguin a whale,0
a robin,860,a salmon a seal,0
a robin,860,a salmon a dolphin,0
a robin,860,a salmon a whale,0
a robin,860,a seal a dolphin,0
a robin,860,a seal a whale,0
a robin,860,a dolphin a whale,0
a seal,861,a finch a robin,0
a seal,861,a finch a chicken,0
a seal,861,a finch an eagle,1
a seal,861,a finch an ostrich,0
a seal,861,a finch a penguin,1
a seal,861,a finch a salmon,0
a seal,861,a finch a dolphin,1
a seal,861,a finch a whale,0
a seal,861,a robin a chicken,0
a seal,861,a robin an eagle,1
a seal,861,a robin an ostrich,1
a seal,861,a robin a penguin,0
a seal,861,a robin a salmon,0
a seal,861,a robin a dolphin,0
a seal,861,a robin a whale,0
a seal,861,a chicken an eagle,0
a seal,861,a chicken an ostrich,1
a seal,861,a chicken a penguin,1
a seal,861,a chicken a salmon,0
a seal,861,a chicken a dolphin,0
a seal,861,a chicken a whale,0
a seal,861,an eagle an ostrich,0
a seal,861,an eagle a penguin,0
a seal,861,an eagle a salmon,0
a seal,861,an eagle a dolphin,0
a seal,861,an eagle a whale,0
a seal,861,an ostrich a penguin,0
a seal,861,an ostrich a salmon,0
a seal,861,an ostrich a dolphin,0
a seal,861,an ostrich a whale,0
a seal,861,a penguin a salmon,1
a seal,861,a penguin a dolphin,0
a seal,861,a penguin a whale,0
a seal,861,a salmon a dolphin,0
a seal,861,a salmon a whale,0
a seal,861,a dolphin a whale,0
a whale,862,a finch a chicken,0
a whale,862,a finch an eagle,0
a whale,862,a finch an ostrich,1
a whale,862,a finch a penguin,0
a whale,862,a finch a salmon,1
a whale,862,a finch a seal,1
a whale,862,a finch a dolphin,1
a whale,862,a robin a chicken,0
a whale,862,a robin an eagle,0
a whale,862,a robin an ostrich,0
a whale,862,a robin a penguin,0
a whale,862,a robin a salmon,0
a whale,862,a robin a seal,0
a whale,862,a robin a dolphin,0
a whale,862,a chicken an eagle,0
a whale,862,a chicken an ostrich,0
a whale,862,a chicken a penguin,0
a whale,862,a chicken a salmon,0
a whale,862,a chicken a seal,0
a whale,862,a chicken a dolphin,0
a whale,862,an eagle an ostrich,0
a whale,862,an eagle a penguin,0
a whale,862,an eagle a salmon,0
a whale,862,an eagle a seal,0
a whale,862,an eagle a dolphin,0
a whale,862,an ostrich a penguin,0
a whale,862,an ostrich a salmon,1
a whale,862,an ostrich a seal,0
a whale,862,an ostrich a dolphin,0
a whale,862,a penguin a salmon,0
a whale,862,a penguin a seal,0
a whale,862,a penguin a dolphin,0
a whale,862,a salmon a seal,0
a whale,862,a salmon a dolphin,0
a whale,862,a seal a dolphin,0
a chicken,863,a finch a robin,1
a chicken,863,a finch an eagle,0
a chicken,863,a finch an ostrich,0
a chicken,863,a finch a penguin,0
a chicken,863,a finch a salmon,0
a chicken,863,a finch a seal,0
a chicken,863,a finch a dolphin,0
a chicken,863,a finch a whale,0
a chicken,863,a robin an eagle,0
a chicken,863,a robin an ostrich,1
a chicken,863,a robin a penguin,1
a chicken,863,a robin a salmon,0
a chicken,863,a robin a seal,0
a chicken,863,a robin a dolphin,0
a chicken,863,a robin a whale,0
a chicken,863,an eagle an ostrich,0
a chicken,863,an eagle a penguin,1
a chicken,863,an eagle a salmon,0
a chicken,863,an eagle a seal,0
a chicken,863,an eagle a dolphin,0
a chicken,863,an eagle a whale,0
a chicken,863,an ostrich a penguin,0
a chicken,863,an ostrich a salmon,0
a chicken,863,an ostrich a dolphin,1
a chicken,863,an ostrich a whale,0
a chicken,863,a penguin a salmon,1
a chicken,863,a penguin a seal,0
a chicken,863,a penguin a dolphin,0
a chicken,863,a penguin a whale,0
a chicken,863,a salmon a seal,1
a chicken,863,a salmon a dolphin,0
a chicken,863,a salmon a whale,0
a chicken,863,a seal a dolphin,0
a chicken,863,a seal a whale,0
a chicken,863,a dolphin a whale,0
an ostrich,864,a finch a robin,1
an ostrich,864,a finch a chicken,1
an ostrich,864,a finch an eagle,0
an ostrich,864,a finch a penguin,1
an ostrich,864,a finch a salmon,1
an ostrich,864,a finch a seal,0
an ostrich,864,a finch a dolphin,1
an ostrich,864,a finch a whale,0
an ostrich,864,a robin a chicken,0
an ostrich,864,a robin a penguin,1
an ostrich,864,a robin a salmon,1
an ostrich,864,a robin a seal,0
an ostrich,864,a robin a dolphin,1
an ostrich,864,a robin a whale,0
an ostrich,864,a chicken an eagle,0
an ostrich,864,a chicken a penguin,0
an ostrich,864,a chicken a salmon,0
an ostrich,864,a chicken a seal,0
an ostrich,864,a chicken a dolphin,0
an ostrich,864,a chicken a whale,0
an ostrich,864,an eagle a penguin,0
an ostrich,864,an eagle a salmon,1
an ostrich,864,an eagle a seal,0
an ostrich,864,an eagle a dolphin,0
an ostrich,864,an eagle a whale,0
an ostrich,864,a penguin a salmon,0
an ostrich,864,a penguin a seal,0
an ostrich,864,a penguin a dolphin,0
an ostrich,864,a penguin a whale,0
an ostrich,864,a salmon a seal,0
an ostrich,864,a salmon a dolphin,0
an ostrich,864,a salmon a whale,0
an ostrich,864,a seal a dolphin,0
an ostrich,864,a seal a whale,0
an ostrich,864,a dolphin a whale,0
a penguin,865,a finch a robin,0
a penguin,865,a finch an eagle,1
a penguin,865,a finch a salmon,0
a penguin,865,a finch a seal,0
a penguin,865,a finch a dolphin,1
a penguin,865,a robin a chicken,0
a penguin,865,a robin an eagle,1
a penguin,865,a robin an ostrich,0
a penguin,865,a robin a salmon,0
a penguin,865,a robin a seal,0
a penguin,865,a chicken an ostrich,0
a penguin,865,a chicken a salmon,0
a penguin,865,an eagle an ostrich,1
a penguin,865,an eagle a salmon,0
a penguin,865,an eagle a seal,1
a penguin,865,an ostrich a salmon,0
a penguin,865,an ostrich a seal,1
a penguin,865,an ostrich a dolphin,0
a penguin,865,an ostrich a whale,0
a penguin,865,a salmon a seal,1
a penguin,865,a salmon a dolphin,1
a penguin,865,a salmon a whale,0
a penguin,865,a seal a dolphin,0
a penguin,865,a seal a whale,0
a penguin,865,a dolphin a whale,0
a whale,866,a finch a robin,0
a whale,866,a finch a chicken,0
a whale,866,a finch an ostrich,1
a whale,866,a finch a penguin,0
a whale,866,a finch a salmon,1
a whale,866,a finch a seal,0
a whale,866,a finch a dolphin,1
a whale,866,a robin a chicken,0
a whale,866,a robin an eagle,0
a whale,866,a robin an ostrich,0
a whale,866,a robin a penguin,0
a whale,866,a robin a salmon,1
a whale,866,a robin a seal,1
a whale,866,a robin a dolphin,1
a whale,866,a chicken an eagle,0
a whale,866,a chicken an ostrich,0
a whale,866,a chicken a penguin,1
a whale,866,a chicken a salmon,1
a whale,866,a chicken a seal,0
a whale,866,a chicken a dolphin,1
a whale,866,an eagle an ostrich,0
a whale,866,an eagle a penguin,0
a whale,866,an eagle a salmon,1
a whale,866,an eagle a seal,1
a whale,866,an eagle a dolphin,1
a whale,866,an ostrich a penguin,0
a whale,866,an ostrich a salmon,0
a whale,866,an ostrich a seal,1
a whale,866,an ostrich a dolphin,1
a whale,866,a penguin a salmon,1
a whale,866,a penguin a seal,1
a whale,866,a penguin a dolphin,0
a whale,866,a salmon a seal,0
a whale,866,a salmon a dolphin,0
a whale,866,a seal a dolphin,0
a penguin,867,a finch a chicken,0
a penguin,867,a finch an eagle,1
a penguin,867,a finch an ostrich,0
a penguin,867,a finch a seal,1
a penguin,867,a finch a dolphin,0
a penguin,867,a robin an ostrich,1
a penguin,867,a robin a whale,0
a penguin,867,a chicken a whale,0
a penguin,867,an eagle a seal,0
a penguin,867,an eagle a dolphin,0
a penguin,867,an ostrich a dolphin,0
a penguin,867,an ostrich a whale,1
a penguin,867,a salmon a dolphin,0
a penguin,867,a seal a dolphin,1
a penguin,867,a dolphin a whale,0
an eagle,868,a finch a robin,0
an eagle,868,a finch a chicken,0
an eagle,868,a finch an ostrich,0
an eagle,868,a finch a penguin,1
an eagle,868,a finch a salmon,0
an eagle,868,a finch a seal,0
an eagle,868,a finch a dolphin,0
an eagle,868,a finch a whale,0
an eagle,868,a robin a chicken,0
an eagle,868,a robin an ostrich,0
an eagle,868,a robin a penguin,0
an eagle,868,a robin a salmon,0
an eagle,868,a robin a seal,0
an eagle,868,a robin a dolphin,0
an eagle,868,a robin a whale,0
an eagle,868,a chicken an ostrich,0
an eagle,868,a chicken a penguin,0
an eagle,868,a chicken a salmon,0
an eagle,868,a chicken a seal,0
an eagle,868,a chicken a dolphin,0
an eagle,868,a chicken a whale,0
an eagle,868,an ostrich a penguin,0
an eagle,868,an ostrich a seal,0
an eagle,868,an ostrich a dolphin,0
an eagle,868,an ostrich a whale,1
an eagle,868,a penguin a salmon,0
an eagle,868,a penguin a seal,0
an eagle,868,a penguin a dolphin,0
an eagle,868,a penguin a whale,0
an eagle,868,a salmon a seal,0
an eagle,868,a salmon a dolphin,0
an eagle,868,a salmon a whale,0
an eagle,868,a seal a dolphin,0
an eagle,868,a seal a whale,0
an eagle,868,a dolphin a whale,0
a chicken,869,a finch a robin,0
a chicken,869,a finch an eagle,1
a chicken,869,a finch an ostrich,0
a chicken,869,a finch a penguin,0
a chicken,869,a finch a salmon,0
a chicken,869,a finch a seal,0
a chicken,869,a finch a dolphin,0
a chicken,869,a finch a whale,0
a chicken,869,a robin an eagle,1
a chicken,869,a robin an ostrich,1
a chicken,869,a robin a penguin,0
a chicken,869,a robin a salmon,0
a chicken,869,a robin a seal,0
a chicken,869,a robin a dolphin,0
a chicken,869,a robin a whale,0
a chicken,869,an eagle an ostrich,0
a chicken,869,an eagle a penguin,0
a chicken,869,an eagle a salmon,1
a chicken,869,an eagle a seal,0
a chicken,869,an eagle a dolphin,0
a chicken,869,an eagle a whale,0
a chicken,869,an ostrich a penguin,0
a chicken,869,an ostrich a salmon,0
a chicken,869,an ostrich a seal,0
a chicken,869,an ostrich a dolphin,0
a chicken,869,an ostrich a whale,0
a chicken,869,a penguin a salmon,0
a chicken,869,a penguin a seal,0
a chicken,869,a penguin a dolphin,0
a chicken,869,a penguin a whale,0
a chicken,869,a salmon a seal,0
a chicken,869,a salmon a dolphin,0
a chicken,869,a salmon a whale,0
a chicken,869,a seal a dolphin,0
a chicken,869,a seal a whale,0
a chicken,869,a dolphin a whale,0
an eagle,870,a finch a robin,0
an eagle,870,a finch a chicken,0
an eagle,870,a finch an ostrich,0
an eagle,870,a finch a penguin,1
an eagle,870,a finch a salmon,1
an eagle,870,a finch a seal,0
an eagle,870,a finch a dolphin,0
an eagle,870,a finch a whale,0
an eagle,870,a robin a chicken,0
an eagle,870,a robin an ostrich,0
an eagle,870,a robin a penguin,0
an eagle,870,a robin a salmon,0
an eagle,870,a robin a seal,0
an eagle,870,a robin a dolphin,0
an eagle,870,a robin a whale,0
an eagle,870,a chicken an ostrich,0
an eagle,870,a chicken a penguin,0
an eagle,870,a chicken a salmon,0
an eagle,870,a chicken a seal,0
an eagle,870,a chicken a dolphin,1
an eagle,870,a chicken a whale,0
an eagle,870,an ostrich a penguin,0
an eagle,870,an ostrich a salmon,0
an eagle,870,an ostrich a seal,0
an eagle,870,an ostrich a dolphin,0
an eagle,870,an ostrich a whale,0
an eagle,870,a penguin a salmon,0
an eagle,870,a penguin a seal,0
an eagle,870,a penguin a dolphin,0
an eagle,870,a penguin a whale,0
an eagle,870,a salmon a seal,0
an eagle,870,a salmon a dolphin,0
an eagle,870,a salmon a whale,0
an eagle,870,a seal a dolphin,0
an eagle,870,a seal a whale,0
an eagle,870,a dolphin a whale,0
a finch,871,a robin a chicken,0
a finch,871,a robin an eagle,0
a finch,871,a robin an ostrich,1
a finch,871,a robin a penguin,0
a finch,871,a robin a salmon,0
a finch,871,a robin a seal,0
a finch,871,a robin a dolphin,0
a finch,871,a robin a whale,0
a finch,871,a chicken an eagle,0
a finch,871,a chicken an ostrich,0
a finch,871,a chicken a penguin,1
a finch,871,a chicken a salmon,0
a finch,871,a chicken a seal,0
a finch,871,a chicken a dolphin,0
a finch,871,a chicken a whale,0
a finch,871,an eagle an ostrich,0
a finch,871,an eagle a penguin,0
a finch,871,an eagle a salmon,0
a finch,871,an eagle a seal,0
a finch,871,an eagle a dolphin,0
a finch,871,an eagle a whale,0
a finch,871,an ostrich a penguin,0
a finch,871,an ostrich a salmon,1
a finch,871,an ostrich a seal,0
a finch,871,an ostrich a dolphin,0
a finch,871,an ostrich a whale,1
a finch,871,a penguin a salmon,0
a finch,871,a penguin a seal,0
a finch,871,a penguin a dolphin,0
a finch,871,a penguin a whale,0
a finch,871,a salmon a seal,0
a finch,871,a salmon a dolphin,0
a finch,871,a salmon a whale,0
a finch,871,a seal a dolphin,1
a finch,871,a dolphin a whale,0
an eagle,872,a finch a robin,0
an eagle,872,a finch a chicken,1
an eagle,872,a finch an ostrich,1
an eagle,872,a finch a penguin,1
an eagle,872,a finch a salmon,1
an eagle,872,a finch a seal,0
an eagle,872,a finch a dolphin,0
an eagle,872,a finch a whale,0
an eagle,872,a robin a chicken,0
an eagle,872,a robin an ostrich,1
an eagle,872,a robin a penguin,1
an eagle,872,a robin a salmon,0
an eagle,872,a robin a seal,0
an eagle,872,a robin a dolphin,1
an eagle,872,a robin a whale,0
an eagle,872,a chicken an ostrich,0
an eagle,872,a chicken a penguin,0
an eagle,872,a chicken a salmon,0
an eagle,872,a chicken a seal,0
an eagle,872,a chicken a dolphin,0
an eagle,872,a chicken a whale,0
an eagle,872,an ostrich a penguin,0
an eagle,872,an ostrich a salmon,0
an eagle,872,an ostrich a seal,1
an eagle,872,an ostrich a dolphin,0
an eagle,872,an ostrich a whale,0
an eagle,872,a penguin a salmon,0
an eagle,872,a penguin a seal,0
an eagle,872,a penguin a dolphin,0
an eagle,872,a penguin a whale,0
an eagle,872,a salmon a seal,1
an eagle,872,a salmon a dolphin,1
an eagle,872,a salmon a whale,0
an eagle,872,a seal a dolphin,0
an eagle,872,a seal a whale,0
an eagle,872,a dolphin a whale,0
a finch,873,a robin a chicken,0
a finch,873,a robin an eagle,1
a finch,873,a robin an ostrich,1
a finch,873,a robin a penguin,0
a finch,873,a robin a salmon,0
a finch,873,a robin a seal,0
a finch,873,a robin a dolphin,0
a finch,873,a robin a whale,0
a finch,873,a chicken an eagle,0
a finch,873,a chicken an ostrich,0
a finch,873,a chicken a penguin,0
a finch,873,a chicken a salmon,0
a finch,873,a chicken a seal,0
a finch,873,a chicken a dolphin,0
a finch,873,a chicken a whale,0
a finch,873,an eagle an ostrich,0
a finch,873,an eagle a penguin,0
a finch,873,an eagle a salmon,0
a finch,873,an eagle a seal,0
a finch,873,an eagle a dolphin,0
a finch,873,an ostrich a penguin,0
a finch,873,an ostrich a salmon,0
a finch,873,an ostrich a seal,0
a finch,873,an ostrich a dolphin,0
a finch,873,an ostrich a whale,0
a finch,873,a penguin a salmon,0
a finch,873,a penguin a seal,0
a finch,873,a penguin a dolphin,0
a finch,873,a penguin a whale,0
a finch,873,a salmon a seal,1
a finch,873,a salmon a dolphin,1
a finch,873,a salmon a whale,0
a finch,873,a seal a dolphin,0
a finch,873,a seal a whale,0
a finch,873,a dolphin a whale,0
a finch,874,a robin a chicken,0
a finch,874,a robin an eagle,0
a finch,874,a robin an ostrich,0
a finch,874,a robin a penguin,0
a finch,874,a robin a salmon,0
a finch,874,a robin a seal,0
a finch,874,a robin a dolphin,0
a finch,874,a robin a whale,0
a finch,874,a chicken an eagle,0
a finch,874,a chicken an ostrich,0
a finch,874,a chicken a penguin,0
a finch,874,a chicken a salmon,0
a finch,874,a chicken a seal,0
a finch,874,a chicken a dolphin,0
a finch,874,a chicken a whale,0
a finch,874,an eagle an ostrich,0
a finch,874,an eagle a penguin,0
a finch,874,an eagle a salmon,1
a finch,874,an eagle a seal,0
a finch,874,an eagle a dolphin,0
a finch,874,an eagle a whale,0
a finch,874,an ostrich a penguin,0
a finch,874,an ostrich a salmon,0
a finch,874,an ostrich a seal,1
a finch,874,an ostrich a dolphin,0
a finch,874,an ostrich a whale,0
a finch,874,a penguin a salmon,0
a finch,874,a penguin a seal,0
a finch,874,a penguin a dolphin,0
a finch,874,a penguin a whale,0
a finch,874,a salmon a seal,1
a finch,874,a salmon a dolphin,0
a finch,874,a salmon a whale,0
a finch,874,a seal a dolphin,0
a finch,874,a seal a whale,0
a finch,874,a dolphin a whale,0
a whale,875,a finch a robin,0
a whale,875,a finch a chicken,0
a whale,875,a finch an eagle,1
a whale,875,a finch an ostrich,0
a whale,875,a finch a penguin,1
a whale,875,a finch a salmon,0
a whale,875,a finch a seal,0
a whale,875,a finch a dolphin,1
a whale,875,a robin a chicken,0
a whale,875,a robin an eagle,0
a whale,875,a robin an ostrich,0
a whale,875,a robin a penguin,0
a whale,875,a robin a salmon,0
a whale,875,a robin a seal,0
a whale,875,a robin a dolphin,0
a whale,875,a chicken an eagle,1
a whale,875,a chicken an ostrich,1
a whale,875,a chicken a penguin,0
a whale,875,a chicken a salmon,0
a whale,875,a chicken a seal,0
a whale,875,a chicken a dolphin,1
a whale,875,an eagle an ostrich,0
a whale,875,an eagle a penguin,1
a whale,875,an eagle a salmon,0
a whale,875,an eagle a seal,1
a whale,875,an eagle a dolphin,0
a whale,875,an ostrich a penguin,1
a whale,875,an ostrich a salmon,0
a whale,875,an ostrich a seal,0
a whale,875,an ostrich a dolphin,0
a whale,875,a penguin a salmon,0
a whale,875,a penguin a seal,0
a whale,875,a penguin a dolphin,1
a whale,875,a salmon a seal,1
a whale,875,a salmon a dolphin,0
a whale,875,a seal a dolphin,1
a penguin,876,a finch a robin,0
a penguin,876,a finch a chicken,0
a penguin,876,a finch an eagle,0
a penguin,876,a finch an ostrich,0
a penguin,876,a finch a salmon,0
a penguin,876,a finch a seal,1
a penguin,876,a finch a dolphin,1
a penguin,876,a finch a whale,0
a penguin,876,a robin a chicken,0
a penguin,876,a robin an eagle,0
a penguin,876,a robin an ostrich,0
a penguin,876,a robin a salmon,0
a penguin,876,a robin a seal,0
a penguin,876,a robin a dolphin,1
a penguin,876,a robin a whale,0
a penguin,876,a chicken an eagle,0
a penguin,876,a chicken an ostrich,0
a penguin,876,a chicken a salmon,0
a penguin,876,a chicken a seal,0
a penguin,876,a chicken a dolphin,0
a penguin,876,an eagle an ostrich,0
a penguin,876,an eagle a salmon,0
a penguin,876,an eagle a seal,0
a penguin,876,an eagle a dolphin,0
a penguin,876,an eagle a whale,0
a penguin,876,an ostrich a salmon,0
a penguin,876,an ostrich a seal,0
a penguin,876,an ostrich a dolphin,0
a penguin,876,an ostrich a whale,0
a penguin,876,a salmon a seal,0
a penguin,876,a salmon a dolphin,0
a penguin,876,a salmon a whale,1
a penguin,876,a seal a dolphin,0
a penguin,876,a seal a whale,0
a penguin,876,a dolphin a whale,0
an ostrich,877,a finch a robin,0
an ostrich,877,a finch a chicken,0
an ostrich,877,a finch a penguin,0
an ostrich,877,a finch a salmon,0
an ostrich,877,a finch a seal,1
an ostrich,877,a finch a dolphin,0
an ostrich,877,a finch a whale,0
an ostrich,877,a robin a chicken,0
an ostrich,877,a robin a penguin,1
an ostrich,877,a robin a salmon,0
an ostrich,877,a robin a seal,0
an ostrich,877,a robin a dolphin,0
an ostrich,877,a robin a whale,0
an ostrich,877,a chicken an eagle,0
an ostrich,877,a chicken a penguin,0
an ostrich,877,a chicken a salmon,0
an ostrich,877,a chicken a seal,0
an ostrich,877,a chicken a dolphin,0
an ostrich,877,a chicken a whale,0
an ostrich,877,an eagle a penguin,1
an ostrich,877,an eagle a salmon,0
an ostrich,877,an eagle a seal,1
an ostrich,877,an eagle a dolphin,1
an ostrich,877,a penguin a salmon,0
an ostrich,877,a penguin a seal,0
an ostrich,877,a penguin a dolphin,0
an ostrich,877,a penguin a whale,0
an ostrich,877,a salmon a seal,1
an ostrich,877,a salmon a dolphin,1
an ostrich,877,a salmon a whale,0
an ostrich,877,a seal a dolphin,0
an ostrich,877,a seal a whale,0
an ostrich,877,a dolphin a whale,1
an eagle,878,a finch a robin,0
an eagle,878,a finch a chicken,1
an eagle,878,a finch an ostrich,0
an eagle,878,a finch a penguin,1
an eagle,878,a finch a salmon,0
an eagle,878,a finch a seal,0
an eagle,878,a finch a dolphin,0
an eagle,878,a finch a whale,0
an eagle,878,a robin a chicken,0
an eagle,878,a robin an ostrich,1
an eagle,878,a robin a penguin,0
an eagle,878,a robin a salmon,0
an eagle,878,a robin a seal,0
an eagle,878,a robin a dolphin,0
an eagle,878,a robin a whale,0
an eagle,878,a chicken an ostrich,1
an eagle,878,a chicken a penguin,0
an eagle,878,a chicken a salmon,0
an eagle,878,a chicken a seal,0
an eagle,878,a chicken a dolphin,0
an eagle,878,a chicken a whale,0
an eagle,878,an ostrich a penguin,1
an eagle,878,an ostrich a salmon,1
an eagle,878,an ostrich a seal,0
an eagle,878,an ostrich a dolphin,0
an eagle,878,an ostrich a whale,1
an eagle,878,a penguin a salmon,0
an eagle,878,a penguin a seal,0
an eagle,878,a penguin a dolphin,0
an eagle,878,a penguin a whale,0
an eagle,878,a salmon a seal,0
an eagle,878,a salmon a dolphin,0
an eagle,878,a salmon a whale,0
